product_link,title,sku,upc,project_type,skill,difficulty,merged_info,description,review_count,star_rating,image_url,local_path,occasion,season,theme,fiber_content,yarn_weight,thread_size,full_description
https://herrschners.com/premier-lovely-lilac-bear-free-download/,Premier Lovely Lilac Bear,F01551,,Children,Crochet,Easy,F01551  Children Crochet Easy,"Crochet a cuddly teddy bear friend! This huggable teddy bear is crocheted with a mix of Premier Yarns Bloom Chenille and Premier Basix yarns. The self-patterning Bloom Chenille yarn creates speckles of color all over the bear that bring dimension to your stitches and give this cuddle buddy a colorful personality! Size: 19"" (48cm) tall Materials: Premier® Yarns Bloom™ Chenille • 0004 Lilac—2 balls Premier® Yarns Premier Basix™ • 0004 Black—1 ball • 0001 White—1 ball • 0019 Lilac—1 ball Hooks: • US size J-10 (6mm) crochet hook or size to obtain gauge • US size G-6 (4mm) crochet hook Extras: Yarn needle, removable stitch markers, polyester stuffing, 3 yards coordinating ribbon",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/45238/103100/F01551__78270.1693489529.jpg?c=1,../data/images/Premier_Lovely_Lilac_Bear.jpg,,,,,,,"Premier Lovely Lilac Bear Crochet a cuddly teddy bear friend! This huggable teddy bear is crocheted with a mix of Premier Yarns Bloom Chenille and Premier Basix yarns. The self-patterning Bloom Chenille yarn creates speckles of color all over the bear that bring dimension to your stitches and give this cuddle buddy a colorful personality! Size: 19"" (48cm) tall Materials: Premier® Yarns Bloom™ Chenille • 0004 Lilac—2 balls Premier® Yarns Premier Basix™ • 0004 Black—1 ball • 0001 White—1 ball • 0019 Lilac—1 ball Hooks: • US size J-10 (6mm) crochet hook or size to obtain gauge • US size G-6 (4mm) crochet hook Extras: Yarn needle, removable stitch markers, polyester stuffing, 3 yards coordinating ribbon F01551  Children Crochet Easy"
https://herrschners.com/premier-flora-fairy-free-download/,Premier Flora Fairy,F01550,,Children,Crochet,Intermediate,F01550  Children Crochet Intermediate,"Crochet a cuddly friend!  This adorable little crocheted fairy is ready for summer days with a bright blue flower-inspired hat and little tutu stitched with self-patterning yarn. This crochet doll pattern uses a combination of Premier Yarns Parfait Chunky and Premier Yarns Bloom Chenille yarn to stitch up this colorful friend. Size: 15"" (38cm) tall Materials: Premier® Yarns Parfait® Chunky • 0013 Bright Pink—1 ball • 0007 Cream—1 ball • 0014 Seaside—1 ball • 0002 Lemon Yellow—1 ball Premier® Yarns Bloom™ Chenille • 0007 Begonia—1 ball Hook: US size J-10 (6mm) crochet hook or size to obtain gauge Extras: Yarn needle, two 10mm safety eyes, polyester stuffing",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/45237/103099/F01550__66814.1693489527.jpg?c=1,../data/images/Premier_Flora_Fairy.jpg,,,,,,,"Premier Flora Fairy Crochet a cuddly friend!  This adorable little crocheted fairy is ready for summer days with a bright blue flower-inspired hat and little tutu stitched with self-patterning yarn. This crochet doll pattern uses a combination of Premier Yarns Parfait Chunky and Premier Yarns Bloom Chenille yarn to stitch up this colorful friend. Size: 15"" (38cm) tall Materials: Premier® Yarns Parfait® Chunky • 0013 Bright Pink—1 ball • 0007 Cream—1 ball • 0014 Seaside—1 ball • 0002 Lemon Yellow—1 ball Premier® Yarns Bloom™ Chenille • 0007 Begonia—1 ball Hook: US size J-10 (6mm) crochet hook or size to obtain gauge Extras: Yarn needle, two 10mm safety eyes, polyester stuffing F01550  Children Crochet Intermediate"
https://herrschners.com/jacquard-socks-free-download/,Jacquard Socks,F01549,,Socks,Knit,Intermediate,F01549  Socks Knit Intermediate,"Fun and funky patterns in self-patterning yarn will keep your toes cozy and colorful! This sock pattern is written for 7 different sizes, but the foot length and leg height are easily adjustable to your preferred size (if adding length or height, it is advised to buy 3 balls of yarn). The socks are knit from the toe up in Premier Yarns Wool Select Jacquard Sock yarn, which creates playful jacquard-style patterns for effortless colorwork without all the ends to weave in! Size: Adult XXS (XS, S, M, L, XL, 2X) Materials: Premier® Yarns Wool Select™ Jacquard Sock • Color of Choice—2 balls Needles: US size 2 (2.75mm) double pointed needles or size to obtain gauge Extras: Yarn needle, stitch markers",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/45236/103098/F01549__34627.1693489525.jpg?c=1,../data/images/Jacquard_Socks.jpg,,,,,,,"Jacquard Socks Fun and funky patterns in self-patterning yarn will keep your toes cozy and colorful! This sock pattern is written for 7 different sizes, but the foot length and leg height are easily adjustable to your preferred size (if adding length or height, it is advised to buy 3 balls of yarn). The socks are knit from the toe up in Premier Yarns Wool Select Jacquard Sock yarn, which creates playful jacquard-style patterns for effortless colorwork without all the ends to weave in! Size: Adult XXS (XS, S, M, L, XL, 2X) Materials: Premier® Yarns Wool Select™ Jacquard Sock • Color of Choice—2 balls Needles: US size 2 (2.75mm) double pointed needles or size to obtain gauge Extras: Yarn needle, stitch markers F01549  Socks Knit Intermediate"
https://herrschners.com/premier-super-ripple-crochet-scarf-free-download/,Premier Super Ripple Crochet Scarf,F01548,,Scarves & Cowls,Crochet,Intermediate,F01548  Scarves & Cowls Crochet Intermediate,"Wrap yourself in ripples with this beautiful crochet scarf with a three-row repeating ripple pattern. The intermediate crochet scarf is stitched in Premier Yarns Puzzle yarn, a self-striping yarn that makes colorwork effortless. Skill Level: Intermediate Size: 13 x 102"" (33 x 259cm) Materials: Premier® Yarns Puzzle • 0004 Anagram—3 balls Hook: US size J-10 (6mm) crochet hook or size needed to obtain gauge Extras: Yarn needle",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/45221/103097/F01548__09162.1693489523.jpg?c=1,../data/images/Premier_Super_Ripple_Crochet_Scarf.jpg,,,,,,,"Premier Super Ripple Crochet Scarf Wrap yourself in ripples with this beautiful crochet scarf with a three-row repeating ripple pattern. The intermediate crochet scarf is stitched in Premier Yarns Puzzle yarn, a self-striping yarn that makes colorwork effortless. Skill Level: Intermediate Size: 13 x 102"" (33 x 259cm) Materials: Premier® Yarns Puzzle • 0004 Anagram—3 balls Hook: US size J-10 (6mm) crochet hook or size needed to obtain gauge Extras: Yarn needle F01548  Scarves & Cowls Crochet Intermediate"
https://herrschners.com/premier-crochet-ponytail-hat-free-download/,Premier Crochet Ponytail Hat,F01547,,Hat,Crochet,Easy,F01547  Hat Crochet Easy,"Keep your head warm without squishing your hairstyle! Cleverly designed to accommodate a ponytail or bun, this fun and easy crochet hat stitches up quickly and makes a great gift—or to keep for yourself! The easy crochet hat pattern is stitched in Premier Yarns Puzzle yarn, a self-striping yarn that makes colorwork effortless. Skill Level: Easy Size: Adult Medium (Large) Materials: Premier® Yarns Puzzle • 0002 Jigsaw—1 ball Hook: US size I-9 (5.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/45220/103096/F01547__15622.1693489521.jpg?c=1,../data/images/Premier_Crochet_Ponytail_Hat.jpg,,,,,,,"Premier Crochet Ponytail Hat Keep your head warm without squishing your hairstyle! Cleverly designed to accommodate a ponytail or bun, this fun and easy crochet hat stitches up quickly and makes a great gift—or to keep for yourself! The easy crochet hat pattern is stitched in Premier Yarns Puzzle yarn, a self-striping yarn that makes colorwork effortless. Skill Level: Easy Size: Adult Medium (Large) Materials: Premier® Yarns Puzzle • 0002 Jigsaw—1 ball Hook: US size I-9 (5.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle F01547  Hat Crochet Easy"
https://herrschners.com/merry-little-granny-mitts-free-download/,Merry Little Granny Mitts,W00570,,Gloves & Mittens,Crochet,Easy,W00570  4 - Medium Gloves & Mittens Crochet Easy,"Keep your hands warm and festive with granny square fingerless mitts! This quick and easy crochet pattern is perfect for beginners, as each mitt is constructed from two granny squares with an added cuff. The pair is crocheted in classic Christmas hues of Willow Wash Worsted yarn for a fun and festive holiday accessory, but the simple pattern can easily be adapted to any colorway to keep you cozy all winter long! Skill Level: Easy Size: 7¾"" x 5¾"" (19.7cm x 14.6cm) Materials: Willow Yarns Wash Worsted • 0023 Cream—1 ball • 0010 Sage—1 ball • 0002 Cranberry—1 ball Hook: US size I-9 (5.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/44761/103621/W00570__39903.1693491591.jpg?c=1,../data/images/Merry_Little_Granny_Mitts.jpg,,,,,4 - Medium,,"Merry Little Granny Mitts Keep your hands warm and festive with granny square fingerless mitts! This quick and easy crochet pattern is perfect for beginners, as each mitt is constructed from two granny squares with an added cuff. The pair is crocheted in classic Christmas hues of Willow Wash Worsted yarn for a fun and festive holiday accessory, but the simple pattern can easily be adapted to any colorway to keep you cozy all winter long! Skill Level: Easy Size: 7¾"" x 5¾"" (19.7cm x 14.6cm) Materials: Willow Yarns Wash Worsted • 0023 Cream—1 ball • 0010 Sage—1 ball • 0002 Cranberry—1 ball Hook: US size I-9 (5.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle W00570  4 - Medium Gloves & Mittens Crochet Easy"
https://herrschners.com/kiss-me-under-the-mistletoe-free-download/,Kiss Me Under the Mistletoe,W00576,,Home Décor,Knit,Easy,W00576  2 - Fine Home Décor Knit Easy,"This sprig of mistletoe lets you decorate for Christmas with a natural flair a hint of sparkle! Knit in Willow Jubilee yarn with crochet berry accents, this decorative sprig of mistletoe brings a Christmas tradition into the modern age with a glitzy sparkle. Skill Level: Easy Size: 11"" (28cm) length Materials: Willow Yarns Jubilee • 0961 Juniper—1 ball • 0938 Sugar Cookie—1 ball • 0937 Winter Berry—1 ball Needles: US size 4 (3.5mm) dpn or size needed to obtain gauge Hook: US size E-4 (3.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, stitch markers",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/44677/103627/W00576__02315.1693491622.jpg?c=1,../data/images/Kiss_Me_Under_the_Mistletoe.jpg,,,,,2 - Fine,,"Kiss Me Under the Mistletoe This sprig of mistletoe lets you decorate for Christmas with a natural flair a hint of sparkle! Knit in Willow Jubilee yarn with crochet berry accents, this decorative sprig of mistletoe brings a Christmas tradition into the modern age with a glitzy sparkle. Skill Level: Easy Size: 11"" (28cm) length Materials: Willow Yarns Jubilee • 0961 Juniper—1 ball • 0938 Sugar Cookie—1 ball • 0937 Winter Berry—1 ball Needles: US size 4 (3.5mm) dpn or size needed to obtain gauge Hook: US size E-4 (3.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, stitch markers W00576  2 - Fine Home Décor Knit Easy"
https://herrschners.com/lion-brand-craft-big-bird-wreath-free-download/,Lion Brand Craft Big Bird Wreath,L22050,,Home Décor,Yarn Crafts,Easy,L22050  Home Décor Yarn Crafts Easy,"Create a quick and easy wreath inspired by Sesame Street’s Big Bird! This fun yarn project using Lion Brand Sesame Street Fuzzy Friends yarn requires no knitting or crocheting skills, so it’s a perfect project for any crafter—even kids! The yellow feathery texture of the wreath adds a pop of sunshine to your home, and the addition of printed Big Bird eyes adds a fun detail that will delight kids and kids at heart. Skill Level: Beginner Size: 14"" (36cm) dia. Materials: Lion Brand Sesame Street Fuzzy Friends • 0158 Big Bird Yellow—1 ball Extras: 14"" (36cm) dia. wire wreath frame, printed eyes, craft glue.",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/44634/103183/L22050__37200.1693489653.jpg?c=1,../data/images/Lion_Brand_Craft_Big_Bird_Wreath.jpg,,,,,,,"Lion Brand Craft Big Bird Wreath Create a quick and easy wreath inspired by Sesame Street’s Big Bird! This fun yarn project using Lion Brand Sesame Street Fuzzy Friends yarn requires no knitting or crocheting skills, so it’s a perfect project for any crafter—even kids! The yellow feathery texture of the wreath adds a pop of sunshine to your home, and the addition of printed Big Bird eyes adds a fun detail that will delight kids and kids at heart. Skill Level: Beginner Size: 14"" (36cm) dia. Materials: Lion Brand Sesame Street Fuzzy Friends • 0158 Big Bird Yellow—1 ball Extras: 14"" (36cm) dia. wire wreath frame, printed eyes, craft glue. L22050  Home Décor Yarn Crafts Easy"
https://herrschners.com/premier-dragon-fruit-ankle-socks-knit-free-download/,Premier Dragon Fruit Ankle Socks Knit,F01491,,,Knit,Intermediate,F01491  Knit Intermediate,"Keep toes cozy and colorful with low-rise ankle socks. This knit sock pattern blends sock and slipper styles for low-rise ankle socks perfect for a lazy day around the house. This simple knit ankle sock pattern goes from ordinary to extraordinary when knit in the self-patterning Premier Fruits sock yarn. This self-striping sock yarn pairs bands of solid color with speckled patterns inspired by your favorite fruits. Knit a pair in every color to brighten up your sock drawer! Skill Level: Intermediate Size: Adult X-Small (Small, Medium, Large, X-Large) Materials: Premier Yarns Fruits • Dragon Fruit or Color of Choice—1 (1, 2, 2, 2) balls Needles: US size 2 (2.75mm) dpn or size needed to obtain gauge Extras: Yarn needle, stitch markers",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/44578/103059/F01491__36649.1693489449.jpg?c=1,../data/images/Premier_Dragon_Fruit_Ankle_Socks_Knit.jpg,,,,,,,"Premier Dragon Fruit Ankle Socks Knit Keep toes cozy and colorful with low-rise ankle socks. This knit sock pattern blends sock and slipper styles for low-rise ankle socks perfect for a lazy day around the house. This simple knit ankle sock pattern goes from ordinary to extraordinary when knit in the self-patterning Premier Fruits sock yarn. This self-striping sock yarn pairs bands of solid color with speckled patterns inspired by your favorite fruits. Knit a pair in every color to brighten up your sock drawer! Skill Level: Intermediate Size: Adult X-Small (Small, Medium, Large, X-Large) Materials: Premier Yarns Fruits • Dragon Fruit or Color of Choice—1 (1, 2, 2, 2) balls Needles: US size 2 (2.75mm) dpn or size needed to obtain gauge Extras: Yarn needle, stitch markers F01491  Knit Intermediate"
https://herrschners.com/premier-kids-crochet-socks-free-download/,Premier Kid's Crochet Socks,F01493,,,Crochet,Intermediate,F01493  Crochet Intermediate,"Keep tiny toes cozy and colorful! This kid’s crochet sock pattern goes from ordinary to extraordinary when knit in the self-patterning Premier Fruits sock yarn. This self-striping sock yarn pairs bands of solid color with speckled patterns inspired by your youngster’s favorite fruits. Crochet a pair in every color to brighten up your child’s sock drawer! Skill Level: Intermediate Size: 2-3T (4T-5T, 6-9 years, 10-13 years) Materials: Premier Yarns Fruits • Grape or Color of Choice—1 (2, 2) balls Hook: US size C-2 (2.75mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, stitch markers",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/44577/103061/F01493__05166.1693489453.jpg?c=1,../data/images/Premier_Kids_Crochet_Socks.jpg,,,,,,,"Premier Kid's Crochet Socks Keep tiny toes cozy and colorful! This kid’s crochet sock pattern goes from ordinary to extraordinary when knit in the self-patterning Premier Fruits sock yarn. This self-striping sock yarn pairs bands of solid color with speckled patterns inspired by your youngster’s favorite fruits. Crochet a pair in every color to brighten up your child’s sock drawer! Skill Level: Intermediate Size: 2-3T (4T-5T, 6-9 years, 10-13 years) Materials: Premier Yarns Fruits • Grape or Color of Choice—1 (2, 2) balls Hook: US size C-2 (2.75mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, stitch markers F01493  Crochet Intermediate"
https://herrschners.com/premier-watermelon-socks-crochet-free-download/,Premier Watermelon Socks Crochet,F01492,,,Crochet,Intermediate,F01492  Crochet Intermediate,"Keep toes cozy and colorful! This classic crochet sock pattern goes from ordinary to extraordinary when knit in the self-patterning Premier Fruits sock yarn. This self-striping sock yarn pairs bands of solid color with speckled patterns inspired by your favorite fruits. Crochet a pair in every color to brighten up your sock drawer! Skill Level: Intermediate Size: Small (Medium, Large, X-Large) Materials: Premier Yarns Fruits • Watermelon or Color of Choice—2 balls Hook: US size C-2 (2.75mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, stitch markers",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/44575/103060/F01492__15088.1693489451.jpg?c=1,../data/images/Premier_Watermelon_Socks_Crochet.jpg,,,,,,,"Premier Watermelon Socks Crochet Keep toes cozy and colorful! This classic crochet sock pattern goes from ordinary to extraordinary when knit in the self-patterning Premier Fruits sock yarn. This self-striping sock yarn pairs bands of solid color with speckled patterns inspired by your favorite fruits. Crochet a pair in every color to brighten up your sock drawer! Skill Level: Intermediate Size: Small (Medium, Large, X-Large) Materials: Premier Yarns Fruits • Watermelon or Color of Choice—2 balls Hook: US size C-2 (2.75mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, stitch markers F01492  Crochet Intermediate"
https://herrschners.com/premier-kids-knit-socks-free-download/,Premier Kid's Knit Socks,F01494,,,Crochet,Intermediate,F01494  Crochet Intermediate,"Keep tiny toes cozy and colorful! This kid’s knit sock pattern goes from ordinary to extraordinary when knit in the self-patterning Premier Fruits sock yarn. This self-striping sock yarn pairs bands of solid color with speckled patterns inspired by your youngster’s favorite fruits. Knit a pair in every color to brighten up your child’s sock drawer! Skill Level: Intermediate Size: 6-12 months (1-2T, 2-3T, 4-5 years, 6-9 years, 10-13 years) Materials: Premier Yarns Fruits • Color of Choice—1 (1, 1, 2, 2, 2) balls Needle: US size 2 (2.75mm) dpn or size needed to obtain gauge Extras: Yarn needle, stitch markers",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/44573/103062/F01494__04116.1693489455.jpg?c=1,../data/images/Premier_Kids_Knit_Socks.jpg,,,,,,,"Premier Kid's Knit Socks Keep tiny toes cozy and colorful! This kid’s knit sock pattern goes from ordinary to extraordinary when knit in the self-patterning Premier Fruits sock yarn. This self-striping sock yarn pairs bands of solid color with speckled patterns inspired by your youngster’s favorite fruits. Knit a pair in every color to brighten up your child’s sock drawer! Skill Level: Intermediate Size: 6-12 months (1-2T, 2-3T, 4-5 years, 6-9 years, 10-13 years) Materials: Premier Yarns Fruits • Color of Choice—1 (1, 1, 2, 2, 2) balls Needle: US size 2 (2.75mm) dpn or size needed to obtain gauge Extras: Yarn needle, stitch markers F01494  Crochet Intermediate"
https://herrschners.com/honey-citrine-mittens-free-download/,Honey Citrine Mittens,W00567,,Mittens,Knit,Intermediate,W00567  4 - Medium Mittens Knit Intermediate,"Keep your hands warm this winter with an eye-catching pair of mittens with a textured geometric pattern. Knit in Willow Yarns Denim Grace Yarn, this intermediate knit mitten pattern is shown in a sunny yellow shade, but you can choose any color of the yarn to create a pair of mittens to match your winter wardrobe. The heathered tones of the worsted weight yarn add a rustic appeal to the textured pattern, keeping your winter gear chic as well as cozy. Skill Level: Intermediate Size: Circumference: 7½"" (19.1cm) Length: 9"" (22.9cm) Materials: Willow Yarns Denim Grace • 0007 Mustard—1 ball Needles: • US size 8 (5mm) dpn or size needed to obtain gauge • US size 6 (4mm) dpn Extras: Yarn needle, stitch markers, stitch holder",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/44519/103618/W00567__60795.1693491574.jpg?c=1,../data/images/Honey_Citrine_Mittens.jpg,,,,,4 - Medium,,"Honey Citrine Mittens Keep your hands warm this winter with an eye-catching pair of mittens with a textured geometric pattern. Knit in Willow Yarns Denim Grace Yarn, this intermediate knit mitten pattern is shown in a sunny yellow shade, but you can choose any color of the yarn to create a pair of mittens to match your winter wardrobe. The heathered tones of the worsted weight yarn add a rustic appeal to the textured pattern, keeping your winter gear chic as well as cozy. Skill Level: Intermediate Size: Circumference: 7½"" (19.1cm) Length: 9"" (22.9cm) Materials: Willow Yarns Denim Grace • 0007 Mustard—1 ball Needles: • US size 8 (5mm) dpn or size needed to obtain gauge • US size 6 (4mm) dpn Extras: Yarn needle, stitch markers, stitch holder W00567  4 - Medium Mittens Knit Intermediate"
https://herrschners.com/welcome-to-fall-carryall-free-download/,Welcome to Fall Carryall,W00565,,Bags & Totes,Crochet,Easy,W00565  4 - Medium Fall Autumn Bags & Totes Crochet Easy,"Accessorize for fall and keep your essentials close with this cute crocheted caryall! This fun little bag crocheted in autumn hues of Willow Yarns Wash worsted yarn turns granny squares into a fun fashion accessory! The easy crochet bag uses two different size granny squares to create a cute little bag to let you flaunt your crochet skills as you enjoy the fall weather. Skill Level: Easy Size: 12½ x 6½"" (32 x 16.5cm) Materials: Willow Yarns Wash • 0010 Sage—1 ball • 0053 Red Plum—1 ball • 0056 Hazelnut—1 ball • 0028 Peanut—1 ball Hook: US size I-9 (5.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, one 25mm button, matching fabric and sewing thread for liner (optional)",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/44433/103614/W00565__37898.1693491563.jpg?c=1,../data/images/Welcome_to_Fall_Carryall.jpg,Fall,Autumn,,,4 - Medium,,"Welcome to Fall Carryall Accessorize for fall and keep your essentials close with this cute crocheted caryall! This fun little bag crocheted in autumn hues of Willow Yarns Wash worsted yarn turns granny squares into a fun fashion accessory! The easy crochet bag uses two different size granny squares to create a cute little bag to let you flaunt your crochet skills as you enjoy the fall weather. Skill Level: Easy Size: 12½ x 6½"" (32 x 16.5cm) Materials: Willow Yarns Wash • 0010 Sage—1 ball • 0053 Red Plum—1 ball • 0056 Hazelnut—1 ball • 0028 Peanut—1 ball Hook: US size I-9 (5.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, one 25mm button, matching fabric and sewing thread for liner (optional) W00565  4 - Medium Fall Autumn Bags & Totes Crochet Easy"
https://herrschners.com/universal-yarn-sugar-stripe-socks-free-download/,Universal Yarn Sugar Stripe Socks,W00592,,Socks,Knit,Easy,W00592  Socks Knit Easy,"Step into color with this these cheerful socks! These playful socks are knit with Universal Yarn Curio in a pattern of stretchy ribbing and miniature yarnovers to create a textural pattern to keep your feet cozy and colorful. The easy sock pattern is knit from the cuff down, with an afterthought heel, that is a great introduction to making socks! The pattern includes size changes for adult small, medium, and large. Skill Level: Easy Size: 6-7½"" (15.2-19.1cm) circumference. Materials: Universal Yarn Curio • 0116 Lemon Zest—1 ball • 0134 Wisteria—1 ball • 0121 Tree Frog—1 ball • 0144 Taffy—2 ball Needles: US size 1 (2.25mm) dpn or size needed to obtain gauge Extras: Yarn needle, stitch marker, stitch holder",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/44410/103632/W00592__51171.1693491639.jpg?c=1,../data/images/Universal_Yarn_Sugar_Stripe_Socks.jpg,,,,,,,"Universal Yarn Sugar Stripe Socks Step into color with this these cheerful socks! These playful socks are knit with Universal Yarn Curio in a pattern of stretchy ribbing and miniature yarnovers to create a textural pattern to keep your feet cozy and colorful. The easy sock pattern is knit from the cuff down, with an afterthought heel, that is a great introduction to making socks! The pattern includes size changes for adult small, medium, and large. Skill Level: Easy Size: 6-7½"" (15.2-19.1cm) circumference. Materials: Universal Yarn Curio • 0116 Lemon Zest—1 ball • 0134 Wisteria—1 ball • 0121 Tree Frog—1 ball • 0144 Taffy—2 ball Needles: US size 1 (2.25mm) dpn or size needed to obtain gauge Extras: Yarn needle, stitch marker, stitch holder W00592  Socks Knit Easy"
https://herrschners.com/lion-brand-striped-coasters-macrame-free-download/,Lion Brand Striped Coasters Macramé,L22193,,Coasters,Macrame,Beginner,L22193  Coasters Macrame Beginner,"Add a boho vibe to your home with these striped macramé coasters! This beginner-level pattern is the perfect introduction to the revived art of macramé. This simple striped pattern created with Lion Brand Mac-Re-Me yarn uses basic knots to create the angled stripe pattern of these fringe-trimmed coasters. Pattern includes complete instructions with stitch diagrams. The yarn amounts listed will be sufficient to make multiple coasters. Skill Level: Beginner Size: Approx 4½ x 4¼"" (11.5 x 11cm) Materials: Lion Brand Mac-Re-Me • 0098 Natural—1 ball • 0102 Sweet Pink—1 ball • 0127 Cinnabar—1 ball • 0109 Denim—1 ball",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/44409/103187/L22193__96314.1693489658.jpg?c=1,../data/images/Lion_Brand_Striped_Coasters_Macramé.jpg,,,,,,,"Lion Brand Striped Coasters Macramé Add a boho vibe to your home with these striped macramé coasters! This beginner-level pattern is the perfect introduction to the revived art of macramé. This simple striped pattern created with Lion Brand Mac-Re-Me yarn uses basic knots to create the angled stripe pattern of these fringe-trimmed coasters. Pattern includes complete instructions with stitch diagrams. The yarn amounts listed will be sufficient to make multiple coasters. Skill Level: Beginner Size: Approx 4½ x 4¼"" (11.5 x 11cm) Materials: Lion Brand Mac-Re-Me • 0098 Natural—1 ball • 0102 Sweet Pink—1 ball • 0127 Cinnabar—1 ball • 0109 Denim—1 ball L22193  Coasters Macrame Beginner"
https://herrschners.com/lion-brand-wavy-vibes-table-runner-macrame-free-download/,Lion Brand Wavy Vibes Table Runner Macramé,L22190,,Table Runner,Macrame,Beginner,L22190  Table Runner Macrame Beginner,"Create a trendy tablescape with a macramé table runner! This beginner-level pattern is the perfect introduction to the revived art of macramé. This simple repeating pattern created with Lion Brand Mac-Re-Me yarn uses three basic knots to create the textural pattern of this fringe-trimmed table runner. Pattern includes complete instructions with stitch diagrams. Skill Level: Beginner Size: Approx 11½ x 29½"" (29 x 75cm) Materials: Lion Brand Mac-Re-Me • 0102 Sweet Pink—4 balls",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/44408/103184/L22190__67538.1693489656.jpg?c=1,../data/images/Lion_Brand_Wavy_Vibes_Table_Runner_Macramé.jpg,,,,,,,"Lion Brand Wavy Vibes Table Runner Macramé Create a trendy tablescape with a macramé table runner! This beginner-level pattern is the perfect introduction to the revived art of macramé. This simple repeating pattern created with Lion Brand Mac-Re-Me yarn uses three basic knots to create the textural pattern of this fringe-trimmed table runner. Pattern includes complete instructions with stitch diagrams. Skill Level: Beginner Size: Approx 11½ x 29½"" (29 x 75cm) Materials: Lion Brand Mac-Re-Me • 0102 Sweet Pink—4 balls L22190  Table Runner Macrame Beginner"
https://herrschners.com/deviation-mitts-free-download/,Deviation Mitts,W00564,,Gloves & Mittens,Knit,Intermediate,W00564  1 - Super Fine Gloves & Mittens Knit Intermediate,"Keep your hands warm and your fingers functional with these eye-catching fingerless mitts. Designed with contrasting textures in Willow Stripy Socks yarn, these lightweight intermediate knit mitts deviate from the striping pattern of the yarn by mixing up the order of the colors, but you can also knit the pattern using the natural colorways of the self-striping sock yarn for a different look and fewer ends to weave in when you are through! Skill Level: Intermediate Size: 4 x 9½"" (10.2 x 24.1cm) Materials: Willow Yarns Stripy Socks • 0005 Sahara—1 ball Needles: • US size 2 (2.75mm) dpn or size needed to obtain gauge • US size 2 (2.75mm) straight needles or size needed to obtain gauge Extras: Yarn needle, locking stitch markers",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/44407/103613/W00564__07908.1693491558.jpg?c=1,../data/images/Deviation_Mitts.jpg,,,,,1 - Super Fine,,"Deviation Mitts Keep your hands warm and your fingers functional with these eye-catching fingerless mitts. Designed with contrasting textures in Willow Stripy Socks yarn, these lightweight intermediate knit mitts deviate from the striping pattern of the yarn by mixing up the order of the colors, but you can also knit the pattern using the natural colorways of the self-striping sock yarn for a different look and fewer ends to weave in when you are through! Skill Level: Intermediate Size: 4 x 9½"" (10.2 x 24.1cm) Materials: Willow Yarns Stripy Socks • 0005 Sahara—1 ball Needles: • US size 2 (2.75mm) dpn or size needed to obtain gauge • US size 2 (2.75mm) straight needles or size needed to obtain gauge Extras: Yarn needle, locking stitch markers W00564  1 - Super Fine Gloves & Mittens Knit Intermediate"
